Date,State,Latitude,Longitude,Confirmed,Active,Deaths,Mortality_rate,Cured,Recovery_rate
2020/03/24,Uttar Pradesh,26.8467,80.9462,33,22,0,0.0,11,0.3333333333333333
2020/03/24,Uttarakhand,30.0668,79.0193,4,4,0,0.0,0,0.0
2020/03/24,West Bengal,22.9868,87.855,9,8,1,0.1111111111111111,0,0.0
2020/03/25,Andhra Pradesh,15.9129,79.74,9,8,0,0.0,1,0.1111111111111111
2020/03/25,Bihar,25.0961,85.3131,4,3,1,0.25,0,0.0
2020/03/25,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
2020/03/25,Chhattisgarh,21.2787,81.8661,1,1,0,0.0,0,0.0
2020/03/25,Delhi,28.7041,77.1025,31,24,1,0.032258064516129,6,0.1935483870967742
2020/03/25,Gujarat,22.2587,71.1924,38,37,1,0.0263157894736842,0,0.0
2020/03/25,Haryana,29.0588,76.0856,28,17,0,0.0,11,0.3928571428571428
2020/03/25,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/25,Jammu and Kashmir,33.7782,76.5762,7,6,0,0.0,1,0.1428571428571428
2020/03/25,Karnataka,15.3173,75.7139,41,37,1,0.024390243902439,3,0.073170731707317
2020/03/25,Kerala,10.8505,76.2711,109,105,0,0.0,4,0.036697247706422
2020/03/25,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
2020/03/25,Madhya Pradesh,22.9734,78.6569,14,14,0,0.0,0,0.0
2020/03/25,Maharashtra,19.7515,75.7139,128,124,3,0.0234375,1,0.0078125
2020/03/25,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/25,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/25,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
2020/03/25,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/25,Punjab,31.1471,75.3412,29,28,1,0.0344827586206896,0,0.0
2020/03/25,Rajasthan,27.0238,74.2179,36,33,0,0.0,3,0.0833333333333333
2020/03/25,Tamil Nadu,11.1271,78.6569,18,17,0,0.0,1,0.0555555555555555
2020/03/25,Telengana,18.1124,79.0193,35,34,0,0.0,1,0.0285714285714285
2020/03/25,Uttar Pradesh,26.8467,80.9462,37,26,0,0.0,11,0.2972972972972973
2020/03/25,Uttarakhand,30.0668,79.0193,4,4,0,0.0,0,0.0
2020/03/25,West Bengal,22.9868,87.855,9,8,1,0.1111111111111111,0,0.0
2020/03/26,Andaman and Nicobar Islands,11.7401,92.6586,1,1,0,0.0,0,0.0
2020/03/26,Andhra Pradesh,15.9129,79.74,11,10,0,0.0,1,0.0909090909090909
2020/03/26,Bihar,25.0961,85.3131,6,5,1,0.1666666666666666,0,0.0
2020/03/26,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
2020/03/26,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
2020/03/26,Delhi,28.7041,77.1025,36,29,1,0.0277777777777777,6,0.1666666666666666
2020/03/26,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
2020/03/26,Gujarat,22.2587,71.1924,43,40,3,0.0697674418604651,0,0.0
2020/03/26,Haryana,29.0588,76.0856,30,19,0,0.0,11,0.3666666666666666
2020/03/26,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/26,Jammu and Kashmir,33.7782,76.5762,13,11,1,0.0769230769230769,1,0.0769230769230769
2020/03/26,Karnataka,15.3173,75.7139,55,50,2,0.0363636363636363,3,0.0545454545454545
2020/03/26,Kerala,10.8505,76.2711,118,112,0,0.0,6,0.0508474576271186
2020/03/26,Ladakh,34.2996,78.2932,13,13,0,0.0,0,0.0
2020/03/26,Madhya Pradesh,22.9734,78.6569,20,19,1,0.05,0,0.0
2020/03/26,Maharashtra,19.7515,75.7139,124,120,3,0.0241935483870967,1,0.0080645161290322
2020/03/26,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/26,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/26,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
2020/03/26,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/26,Punjab,31.1471,75.3412,33,32,1,0.0303030303030303,0,0.0
2020/03/26,Rajasthan,27.0238,74.2179,41,38,0,0.0,3,0.073170731707317
2020/03/26,Tamil Nadu,11.1271,78.6569,26,24,1,0.0384615384615384,1,0.0384615384615384
2020/03/26,Telengana,18.1124,79.0193,44,43,0,0.0,1,0.0227272727272727
2020/03/26,Uttar Pradesh,26.8467,80.9462,41,30,0,0.0,11,0.2682926829268293
2020/03/26,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
2020/03/26,West Bengal,22.9868,87.855,10,9,1,0.1,0,0.0
2020/03/27,Andaman and Nicobar Islands,11.7401,92.6586,1,1,0,0.0,0,0.0
2020/03/27,Andhra Pradesh,15.9129,79.74,12,11,0,0.0,1,0.0833333333333333
2020/03/27,Bihar,25.0961,85.3131,6,5,1,0.1666666666666666,0,0.0
2020/03/27,Chandigarh,30.7333,76.7794,7,7,0,0.0,0,0.0
2020/03/27,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
2020/03/27,Delhi,28.7041,77.1025,36,29,1,0.0277777777777777,6,0.1666666666666666
2020/03/27,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
2020/03/27,Gujarat,22.2587,71.1924,43,40,3,0.0697674418604651,0,0.0
2020/03/27,Haryana,29.0588,76.0856,30,19,0,0.0,11,0.3666666666666666
2020/03/27,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/27,Jammu and Kashmir,33.7782,76.5762,13,11,1,0.0769230769230769,1,0.0769230769230769
2020/03/27,Karnataka,15.3173,75.7139,55,50,2,0.0363636363636363,3,0.0545454545454545
2020/03/27,Kerala,10.8505,76.2711,137,126,0,0.0,11,0.0802919708029197
2020/03/27,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/03/27,Madhya Pradesh,22.9734,78.6569,20,19,1,0.05,0,0.0
2020/03/27,Maharashtra,19.7515,75.7139,130,111,4,0.0307692307692307,15,0.1153846153846153
2020/03/27,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/27,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/27,Odisha,20.9517,85.0985,2,2,0,0.0,0,0.0
2020/03/27,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/27,Punjab,31.1471,75.3412,33,32,1,0.0303030303030303,0,0.0
2020/03/27,Rajasthan,27.0238,74.2179,41,38,0,0.0,3,0.073170731707317
2020/03/27,Tamil Nadu,11.1271,78.6569,29,27,1,0.0344827586206896,1,0.0344827586206896
2020/03/27,Telengana,18.1124,79.0193,45,44,0,0.0,1,0.0222222222222222
2020/03/27,Uttar Pradesh,26.8467,80.9462,41,30,0,0.0,11,0.2682926829268293
2020/03/27,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
2020/03/27,West Bengal,22.9868,87.855,10,9,1,0.1,0,0.0
2020/03/28,Andaman and Nicobar Islands,11.7401,92.6586,6,6,0,0.0,0,0.0
2020/03/28,Andhra Pradesh,15.9129,79.74,14,13,0,0.0,1,0.0714285714285714
2020/03/28,Bihar,25.0961,85.3131,9,8,1,0.1111111111111111,0,0.0
2020/03/28,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
2020/03/28,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
2020/03/28,Delhi,28.7041,77.1025,39,32,1,0.0256410256410256,6,0.1538461538461538
2020/03/28,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
2020/03/28,Gujarat,22.2587,71.1924,45,42,3,0.0666666666666666,0,0.0
2020/03/28,Haryana,29.0588,76.0856,33,21,0,0.0,12,0.3636363636363636
2020/03/28,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/28,Jammu and Kashmir,33.7782,76.5762,20,18,1,0.05,1,0.05
2020/03/28,Karnataka,15.3173,75.7139,55,50,2,0.0363636363636363,3,0.0545454545454545
2020/03/28,Kerala,10.8505,76.2711,176,165,0,0.0,11,0.0625
2020/03/28,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/03/28,Madhya Pradesh,22.9734,78.6569,30,28,2,0.0666666666666666,0,0.0
2020/03/28,Maharashtra,19.7515,75.7139,180,150,5,0.0277777777777777,25,0.1388888888888889
2020/03/28,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/28,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/28,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
2020/03/28,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/28,Punjab,31.1471,75.3412,38,36,1,0.0263157894736842,1,0.0263157894736842
2020/03/28,Rajasthan,27.0238,74.2179,54,51,0,0.0,3,0.0555555555555555
2020/03/28,Tamil Nadu,11.1271,78.6569,40,37,1,0.025,2,0.05
2020/03/28,Telengana,18.1124,79.0193,56,55,0,0.0,1,0.0178571428571428
2020/03/28,Uttar Pradesh,26.8467,80.9462,55,44,0,0.0,11,0.2
2020/03/28,Uttarakhand,30.0668,79.0193,5,5,0,0.0,0,0.0
2020/03/28,West Bengal,22.9868,87.855,15,14,1,0.0666666666666666,0,0.0
2020/03/29,Andaman and Nicobar Islands,11.7401,92.6586,9,9,0,0.0,0,0.0
2020/03/29,Andhra Pradesh,15.9129,79.74,14,13,0,0.0,1,0.0714285714285714
2020/03/29,Bihar,25.0961,85.3131,9,8,1,0.1111111111111111,0,0.0
2020/03/29,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
2020/03/29,Chhattisgarh,21.2787,81.8661,6,6,0,0.0,0,0.0
2020/03/29,Delhi,28.7041,77.1025,39,31,2,0.0512820512820512,6,0.1538461538461538
2020/03/29,Goa,15.2993,74.124,3,3,0,0.0,0,0.0
2020/03/29,Gujarat,22.2587,71.1924,53,49,4,0.0754716981132075,0,0.0
2020/03/29,Haryana,29.0588,76.0856,33,21,0,0.0,12,0.3636363636363636
2020/03/29,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/29,Jammu and Kashmir,33.7782,76.5762,31,29,1,0.032258064516129,1,0.032258064516129
2020/03/29,Karnataka,15.3173,75.7139,76,68,3,0.0394736842105263,5,0.0657894736842105
2020/03/29,Kerala,10.8505,76.2711,182,166,1,0.0054945054945054,15,0.0824175824175824
2020/03/29,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/03/29,Madhya Pradesh,22.9734,78.6569,30,28,2,0.0666666666666666,0,0.0
2020/03/29,Maharashtra,19.7515,75.7139,186,155,6,0.032258064516129,25,0.1344086021505376
2020/03/29,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/29,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/29,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
2020/03/29,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/29,Punjab,31.1471,75.3412,38,36,1,0.0263157894736842,1,0.0263157894736842
2020/03/29,Rajasthan,27.0238,74.2179,54,51,0,0.0,3,0.0555555555555555
2020/03/29,Tamil Nadu,11.1271,78.6569,42,39,1,0.0238095238095238,2,0.0476190476190476
2020/03/29,Telengana,18.1124,79.0193,66,64,1,0.0151515151515151,1,0.0151515151515151
2020/03/29,Uttar Pradesh,26.8467,80.9462,55,44,0,0.0,11,0.2
2020/03/29,Uttarakhand,30.0668,79.0193,6,5,0,0.0,1,0.1666666666666666
2020/03/29,West Bengal,22.9868,87.855,18,17,1,0.0555555555555555,0,0.0
2020/03/30,Andaman and Nicobar Islands,11.7401,92.6586,9,9,0,0.0,0,0.0
2020/03/30,Andhra Pradesh,15.9129,79.74,19,18,0,0.0,1,0.0526315789473684
2020/03/30,Bihar,25.0961,85.3131,11,10,1,0.0909090909090909,0,0.0
2020/03/30,Chandigarh,30.7333,76.7794,8,8,0,0.0,0,0.0
2020/03/30,Chhattisgarh,21.2787,81.8661,7,7,0,0.0,0,0.0
2020/03/30,Delhi,28.7041,77.1025,53,45,2,0.0377358490566037,6,0.1132075471698113
2020/03/30,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
2020/03/30,Gujarat,22.2587,71.1924,58,52,5,0.0862068965517241,1,0.0172413793103448
2020/03/30,Haryana,29.0588,76.0856,33,16,0,0.0,17,0.5151515151515151
2020/03/30,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/30,Jammu and Kashmir,33.7782,76.5762,31,28,2,0.064516129032258,1,0.032258064516129
2020/03/30,Karnataka,15.3173,75.7139,80,72,3,0.0375,5,0.0625
2020/03/30,Kerala,10.8505,76.2711,194,174,1,0.0051546391752577,19,0.0979381443298969
2020/03/30,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/03/30,Madhya Pradesh,22.9734,78.6569,33,31,2,0.0606060606060606,0,0.0
2020/03/30,Maharashtra,19.7515,75.7139,193,160,8,0.0414507772020725,25,0.1295336787564766
2020/03/30,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/30,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/30,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
2020/03/30,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/30,Punjab,31.1471,75.3412,38,36,1,0.0263157894736842,1,0.0263157894736842
2020/03/30,Rajasthan,27.0238,74.2179,57,54,0,0.0,3,0.0526315789473684
2020/03/30,Tamil Nadu,11.1271,78.6569,50,45,1,0.02,4,0.08
2020/03/30,Telengana,18.1124,79.0193,69,67,1,0.0144927536231884,1,0.0144927536231884
2020/03/30,Uttar Pradesh,26.8467,80.9462,75,64,0,0.0,11,0.1466666666666666
2020/03/30,Uttarakhand,30.0668,79.0193,7,5,0,0.0,2,0.2857142857142857
2020/03/30,West Bengal,22.9868,87.855,19,18,1,0.0526315789473684,0,0.0
2020/03/31,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
2020/03/31,Andhra Pradesh,15.9129,79.74,40,39,0,0.0,1,0.025
2020/03/31,Bihar,25.0961,85.3131,15,14,1,0.0666666666666666,0,0.0
2020/03/31,Chandigarh,30.7333,76.7794,13,13,0,0.0,0,0.0
2020/03/31,Chhattisgarh,21.2787,81.8661,8,8,0,0.0,0,0.0
2020/03/31,Delhi,28.7041,77.1025,97,89,2,0.0206185567010309,6,0.0618556701030927
2020/03/31,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
2020/03/31,Gujarat,22.2587,71.1924,73,64,6,0.0821917808219178,3,0.0410958904109589
2020/03/31,Haryana,29.0588,76.0856,40,19,0,0.0,21,0.525
2020/03/31,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/03/31,Jammu and Kashmir,33.7782,76.5762,54,50,2,0.037037037037037,2,0.037037037037037
2020/03/31,Karnataka,15.3173,75.7139,83,75,3,0.036144578313253,5,0.0602409638554216
2020/03/31,Kerala,10.8505,76.2711,234,214,1,0.0042735042735042,19,0.0811965811965812
2020/03/31,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/03/31,Madhya Pradesh,22.9734,78.6569,47,44,3,0.0638297872340425,0,0.0
2020/03/31,Maharashtra,19.7515,75.7139,216,168,9,0.0416666666666666,39,0.1805555555555555
2020/03/31,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/03/31,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/03/31,Odisha,20.9517,85.0985,3,3,0,0.0,0,0.0
2020/03/31,Puducherry,11.9416,79.8083,1,1,0,0.0,0,0.0
2020/03/31,Punjab,31.1471,75.3412,41,37,3,0.073170731707317,1,0.024390243902439
2020/03/31,Rajasthan,27.0238,74.2179,74,71,0,0.0,3,0.0405405405405405
2020/03/31,Tamil Nadu,11.1271,78.6569,74,69,1,0.0135135135135135,4,0.054054054054054
2020/03/31,Telengana,18.1124,79.0193,79,77,1,0.0126582278481012,1,0.0126582278481012
2020/03/31,Uttar Pradesh,26.8467,80.9462,101,87,0,0.0,14,0.1386138613861386
2020/03/31,Uttarakhand,30.0668,79.0193,7,5,0,0.0,2,0.2857142857142857
2020/03/31,West Bengal,22.9868,87.855,26,24,2,0.0769230769230769,0,0.0
2020/04/01,Andaman and Nicobar Islands,11.7401,92.6586,10,9,0,0.0,1,0.1
2020/04/01,Andhra Pradesh,15.9129,79.74,83,83,0,0.0,0,0.0
2020/04/01,Assam,26.2006,92.9376,1,1,0,0.0,0,0.0
2020/04/01,Bihar,25.0961,85.3131,23,22,1,0.0434782608695652,0,0.0
2020/04/01,Chandigarh,30.7333,76.7794,16,16,0,0.0,0,0.0
2020/04/01,Chhattisgarh,21.2787,81.8661,9,7,0,0.0,2,0.2222222222222222
2020/04/01,Delhi,28.7041,77.1025,152,144,2,0.0131578947368421,6,0.0394736842105263
2020/04/01,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
2020/04/01,Gujarat,22.2587,71.1924,82,71,6,0.073170731707317,5,0.0609756097560975
2020/04/01,Haryana,29.0588,76.0856,43,22,0,0.0,21,0.4883720930232558
2020/04/01,Himachal Pradesh,31.1048,77.1734,3,2,1,0.3333333333333333,0,0.0
2020/04/01,Jammu and Kashmir,33.7782,76.5762,62,58,2,0.032258064516129,2,0.032258064516129
2020/04/01,Jharkhand,23.6102,85.2799,1,1,0,0.0,0,0.0
2020/04/01,Karnataka,15.3173,75.7139,101,90,3,0.0297029702970297,8,0.0792079207920792
2020/04/01,Kerala,10.8505,76.2711,241,216,2,0.0082987551867219,23,0.0954356846473029
2020/04/01,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/04/01,Madhya Pradesh,22.9734,78.6569,66,63,3,0.0454545454545454,0,0.0
2020/04/01,Maharashtra,19.7515,75.7139,302,254,9,0.0298013245033112,39,0.1291390728476821
2020/04/01,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/04/01,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/01,Odisha,20.9517,85.0985,4,4,0,0.0,0,0.0
2020/04/01,Puducherry,11.9416,79.8083,3,2,0,0.0,1,0.3333333333333333
2020/04/01,Punjab,31.1471,75.3412,42,38,3,0.0714285714285714,1,0.0238095238095238
2020/04/01,Rajasthan,27.0238,74.2179,93,90,0,0.0,3,0.032258064516129
2020/04/01,Tamil Nadu,11.1271,78.6569,234,227,1,0.0042735042735042,6,0.0256410256410256
2020/04/01,Telengana,18.1124,79.0193,96,92,3,0.03125,1,0.0104166666666666
2020/04/01,Uttar Pradesh,26.8467,80.9462,103,87,2,0.0194174757281553,14,0.1359223300970873
2020/04/01,Uttarakhand,30.0668,79.0193,7,5,0,0.0,2,0.2857142857142857
2020/04/02,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
2020/04/02,Andhra Pradesh,15.9129,79.74,86,84,1,0.0116279069767441,1,0.0116279069767441
2020/04/02,Assam,26.2006,92.9376,1,1,0,0.0,0,0.0
2020/04/02,Bihar,25.0961,85.3131,23,22,1,0.0434782608695652,0,0.0
2020/04/02,Chandigarh,30.7333,76.7794,16,16,0,0.0,0,0.0
2020/04/02,Chhattisgarh,21.2787,81.8661,9,7,0,0.0,2,0.2222222222222222
2020/04/02,Delhi,28.7041,77.1025,152,144,2,0.0131578947368421,6,0.0394736842105263
2020/04/02,Goa,15.2993,74.124,5,5,0,0.0,0,0.0
2020/04/02,Gujarat,22.2587,71.1924,82,71,6,0.073170731707317,5,0.0609756097560975
2020/04/02,Haryana,29.0588,76.0856,43,22,0,0.0,21,0.4883720930232558
2020/04/02,Himachal Pradesh,31.1048,77.1734,3,1,1,0.3333333333333333,1,0.3333333333333333
2020/04/02,Jammu and Kashmir,33.7782,76.5762,62,58,2,0.032258064516129,2,0.032258064516129
2020/04/02,Jharkhand,23.6102,85.2799,1,1,0,0.0,0,0.0
2020/04/02,Karnataka,15.3173,75.7139,110,98,3,0.0272727272727272,9,0.0818181818181818
2020/04/02,Kerala,10.8505,76.2711,265,238,2,0.0075471698113207,25,0.0943396226415094
2020/04/02,Ladakh,34.2996,78.2932,13,10,0,0.0,3,0.2307692307692307
2020/04/02,Madhya Pradesh,22.9734,78.6569,99,93,6,0.0606060606060606,0,0.0
2020/04/02,Maharashtra,19.7515,75.7139,335,280,13,0.0388059701492537,42,0.1253731343283582
2020/04/02,Manipur,24.6637,93.9063,1,1,0,0.0,0,0.0
2020/04/02,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/02,Odisha,20.9517,85.0985,4,4,0,0.0,0,0.0
2020/04/02,Puducherry,11.9416,79.8083,3,2,0,0.0,1,0.3333333333333333
2020/04/02,Punjab,31.1471,75.3412,46,41,4,0.0869565217391304,1,0.0217391304347826
2020/04/02,Rajasthan,27.0238,74.2179,108,105,0,0.0,3,0.0277777777777777
2020/04/02,Tamil Nadu,11.1271,78.6569,234,227,1,0.0042735042735042,6,0.0256410256410256
2020/04/02,Telengana,18.1124,79.0193,96,92,3,0.03125,1,0.0104166666666666
2020/04/02,Uttar Pradesh,26.8467,80.9462,113,97,2,0.0176991150442477,14,0.1238938053097345
2020/04/02,Uttarakhand,30.0668,79.0193,7,5,0,0.0,2,0.2857142857142857
2020/04/03,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
2020/04/03,Andhra Pradesh,15.9129,79.74,132,130,1,0.0075757575757575,1,0.0075757575757575
2020/04/03,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/03,Assam,26.2006,92.9376,16,16,0,0.0,0,0.0
2020/04/03,Bihar,25.0961,85.3131,24,23,1,0.0416666666666666,0,0.0
2020/04/03,Chandigarh,30.7333,76.7794,18,18,0,0.0,0,0.0
2020/04/03,Chhattisgarh,21.2787,81.8661,9,7,0,0.0,2,0.2222222222222222
2020/04/03,Delhi,28.7041,77.1025,219,207,4,0.0182648401826484,8,0.0365296803652968
2020/04/03,Goa,15.2993,74.124,6,6,0,0.0,0,0.0
2020/04/03,Gujarat,22.2587,71.1924,87,72,7,0.0804597701149425,8,0.0919540229885057
2020/04/03,Haryana,29.0588,76.0856,43,22,0,0.0,21,0.4883720930232558
2020/04/03,Himachal Pradesh,31.1048,77.1734,6,4,1,0.1666666666666666,1,0.1666666666666666
2020/04/03,Jammu and Kashmir,33.7782,76.5762,70,65,2,0.0285714285714285,3,0.0428571428571428
2020/04/03,Jharkhand,23.6102,85.2799,2,2,0,0.0,0,0.0
2020/04/03,Karnataka,15.3173,75.7139,124,111,3,0.0241935483870967,10,0.0806451612903225
2020/04/03,Kerala,10.8505,76.2711,286,257,2,0.0069930069930069,27,0.0944055944055944
2020/04/03,Ladakh,34.2996,78.2932,14,11,0,0.0,3,0.2142857142857142
2020/04/03,Madhya Pradesh,22.9734,78.6569,99,93,6,0.0606060606060606,0,0.0
2020/04/03,Maharashtra,19.7515,75.7139,335,277,16,0.0477611940298507,42,0.1253731343283582
2020/04/03,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
2020/04/03,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/03,Odisha,20.9517,85.0985,5,5,0,0.0,0,0.0
2020/04/03,Puducherry,11.9416,79.8083,3,2,0,0.0,1,0.3333333333333333
2020/04/03,Punjab,31.1471,75.3412,46,41,4,0.0869565217391304,1,0.0217391304347826
2020/04/03,Rajasthan,27.0238,74.2179,133,130,0,0.0,3,0.0225563909774436
2020/04/03,Tamil Nadu,11.1271,78.6569,309,302,1,0.0032362459546925,6,0.0194174757281553
2020/04/03,Telengana,18.1124,79.0193,107,103,3,0.02803738317757,1,0.0093457943925233
2020/04/03,Uttar Pradesh,26.8467,80.9462,113,97,2,0.0176991150442477,14,0.1238938053097345
2020/04/03,Uttarakhand,30.0668,79.0193,10,8,0,0.0,2,0.2
2020/04/03,West Bengal,22.9868,87.855,53,47,3,0.0566037735849056,3,0.0566037735849056
2020/04/04,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
2020/04/04,Andhra Pradesh,15.9129,79.74,161,159,1,0.0062111801242236,1,0.0062111801242236
2020/04/04,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/04,Assam,26.2006,92.9376,24,24,0,0.0,0,0.0
2020/04/04,Bihar,25.0961,85.3131,29,28,1,0.0344827586206896,0,0.0
2020/04/04,Chandigarh,30.7333,76.7794,18,18,0,0.0,0,0.0
2020/04/04,Chhattisgarh,21.2787,81.8661,9,6,0,0.0,3,0.3333333333333333
2020/04/04,Delhi,28.7041,77.1025,386,372,6,0.0155440414507772,8,0.0207253886010362
2020/04/04,Goa,15.2993,74.124,6,6,0,0.0,0,0.0
2020/04/04,Gujarat,22.2587,71.1924,95,76,9,0.0947368421052631,10,0.1052631578947368
2020/04/04,Haryana,29.0588,76.0856,49,25,0,0.0,24,0.4897959183673469
2020/04/04,Himachal Pradesh,31.1048,77.1734,6,4,1,0.1666666666666666,1,0.1666666666666666
2020/04/04,Jammu and Kashmir,33.7782,76.5762,75,70,2,0.0266666666666666,3,0.04
2020/04/04,Jharkhand,23.6102,85.2799,2,2,0,0.0,0,0.0
2020/04/04,Karnataka,15.3173,75.7139,128,113,3,0.0234375,12,0.09375
2020/04/04,Kerala,10.8505,76.2711,295,252,2,0.0067796610169491,41,0.1389830508474576
2020/04/04,Ladakh,34.2996,78.2932,14,11,0,0.0,3,0.2142857142857142
2020/04/04,Madhya Pradesh,22.9734,78.6569,104,98,6,0.0576923076923076,0,0.0
2020/04/04,Maharashtra,19.7515,75.7139,423,362,19,0.0449172576832151,42,0.0992907801418439
2020/04/04,Manipur,24.6637,93.9063,2,2,0,0.0,0,0.0
2020/04/04,Mizoram,23.1645,92.9376,1,1,0,0.0,0,0.0
2020/04/04,Odisha,20.9517,85.0985,5,5,0,0.0,0,0.0
2020/04/04,Puducherry,11.9416,79.8083,5,4,0,0.0,1,0.2
2020/04/04,Punjab,31.1471,75.3412,53,47,5,0.0943396226415094,1,0.0188679245283018
2020/04/04,Rajasthan,27.0238,74.2179,179,176,0,0.0,3,0.0167597765363128
2020/04/04,Tamil Nadu,11.1271,78.6569,411,404,1,0.0024330900243309,6,0.0145985401459854
2020/04/04,Telengana,18.1124,79.0193,158,150,7,0.0443037974683544,1,0.0063291139240506
2020/04/04,Uttar Pradesh,26.8467,80.9462,174,153,2,0.0114942528735632,19,0.1091954022988505
2020/04/04,Uttarakhand,30.0668,79.0193,16,14,0,0.0,2,0.125
2020/04/05,Andaman and Nicobar Islands,11.7401,92.6586,10,10,0,0.0,0,0.0
2020/04/05,Andhra Pradesh,15.9129,79.74,161,159,1,0.0062111801242236,1,0.0062111801242236
2020/04/05,Arunachal Pradesh,28.218000000000004,94.7278,1,1,0,0.0,0,0.0
2020/04/05,Assam,26.2006,92.9376,24,24,0,0.0,0,0.0
2020/04/05,Bihar,25.0961,85.3131,30,29,1,0.0333333333333333,0,0.0
2020/04/05,Chandigarh,30.7333,76.7794,18,18,0,0.0,0,0.0
2020/04/05,Chhattisgarh,21.2787,81.8661,9,6,0,0.0,3,0.3333333333333333
2020/04/05,Delhi,28.7041,77.1025,445,424,6,0.0134831460674157,15,0.0337078651685393
2020/04/05,Goa,15.2993,74.124,7,7,0,0.0,0,0.0
